Line_item_target,line_item_narative,label,train_test_tag,description,word_count,yake_keywords,yake_keywords_cutoff,yake_keywords_cutoff_ud,augm_text_default_mn_gpt_neo
spam,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,1,train,free unlimited hardcore porn direct 2 mobile txt porn 69200 & get free access 24 hrs chrgd@50p per day txt stop 2exit. msg free,24,"[('hardcore porn direct', 0.007282087535206011), ('day txt stop', 0.007282087535206011), ('mobile txt porn', 0.00899020897256184), ('unlimited hardcore porn', 0.010818299107659505), ('hrs chrgd', 0.019141669337054353), ('free unlimited hardcore', 0.020794146414924095), ('porn direct', 0.03427396725948996), ('mobile txt', 0.03427396725948996), ('txt stop', 0.03427396725948996), ('unlimited hardcore', 0.04115248542043902), ('hardcore porn', 0.050500207887025625), ('day txt', 0.050500207887025625), ('txt porn', 0.06209789293019868), ('free access', 0.06304898889057486), ('free unlimited', 0.0941380524297148), ('porn', 0.12089996156843424), ('txt', 0.12089996156843424), ('direct', 0.13704797582155528), ('mobile', 0.13704797582155528), ('access', 0.13704797582155528)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,1,train,unsubscribed services. get tons sexy babes hunks straight phone! go http://gotbabes.co.uk. subscriptions.,12,"[('unsubscribed services', 0.050888965170882816), ('unsubscribed', 0.2200560909321288), ('services', 0.2200560909321288), ('subscriptions', 0.26303348124903125), ('phone', 0.4949246952252326), ('straight phone', 0.5162806230574593), ('http', 0.5880798524606783), ('tons', 0.68796622281612), ('sexy', 0.68796622281612), ('babes', 0.68796622281612), ('hunks', 0.68796622281612), ('straight', 0.68796622281612), ('hunks straight phone', 0.7455031627189532), ('tons sexy', 0.8986050855370177), ('sexy babes', 0.8986050855370177), ('babes hunks', 0.8986050855370177), ('hunks straight', 0.8986050855370177), ('tons sexy babes', 1.407550688515359), ('sexy babes hunks', 1.407550688515359), ('babes hunks straight', 1.407550688515359)]","['unsubscribed', 'services', 'subscriptions', 'phone', 'straight phone', 'http', 'tons', 'sexy', 'babes', 'hunks', 'straight', 'hunks straight phone', 'tons sexy', 'sexy babes', 'babes hunks', 'hunks straight', 'tons sexy babes', 'sexy babes hunks', 'babes hunks straight']","unsubscribed,services,subscriptions,phone,straight phone,http,tons,sexy,babes,hunks,straight,hunks straight phone,tons sexy,sexy babes,babes hunks,hunks straight,tons sexy babes,sexy babes hunks,babes hunks straight",",hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,hunks straight,h"
spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,1,train,get brand new mobile phone agent mob! plus loads goodies! info text mat 87021.,14,"[('phone agent mob', 0.04455847491337158), ('mobile phone agent', 0.08808276750475585), ('agent mob', 0.0934346755383478), ('brand new mobile', 0.17756077014849755), ('mobile phone', 0.17756077014849755), ('phone agent', 0.17756077014849755), ('mob', 0.2200560909321288), ('brand', 0.38831292435681075), ('mobile', 0.38831292435681075), ('phone', 0.38831292435681075), ('agent', 0.38831292435681075), ('goodies', 0.4949246952252326), ('loads goodies', 0.5162806230574593), ('info', 0.5880798524606783), ('mat', 0.5880798524606783), ('loads', 0.68796622281612), ('text', 0.7625957055371981), ('info text', 0.8131286944405928), ('text mat', 0.8131286944405928), ('info text mat', 0.926369888474246)]","['mob', 'brand', 'mobile', 'phone', 'agent', 'goodies', 'loads goodies', 'info', 'mat', 'loads', 'text', 'info text', 'text mat', 'info text mat']","mob,brand,mobile,phone,agent,goodies,loads goodies,info,mat,loads,text,info text,text mat,info text mat",",info text mat,info text mat,info text mat,info text mat,info text mat,info text mat,info text mat,info text mat,info text mat,info text mat,info text mat,info text mat,info"
spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,1,train,lord rings:return king store now!reply lotr 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop end txts,20,"[('soundtrack cds stdtxtrate', 0.009882334064812303), ('return king store', 0.009882334064812304), ('win lotr soundtrack', 0.013109248735689376), ('lotr soundtrack cds', 0.021755855230702614), ('lord rings', 0.023429465030212888), ('return king', 0.03778968415624223), ('cds stdtxtrate', 0.03778968415624223), ('win lotr', 0.04940445185968178), ('king store', 0.06148019930999511), ('soundtrack cds', 0.06148019930999511), ('june', 0.07341787287626325), ('chance', 0.07341787287626325), ('lotr soundtrack', 0.08094423627943145), ('reply lotr', 0.09365263864697602), ('reply stop end', 0.12847224302583884), ('reply', 0.13760672610172298), ('lord', 0.1513046335336394), ('rings', 0.1513046335336394), ('return', 0.1513046335336394), ('win', 0.1513046335336394)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,1,train,sexy sexy cum text im wet warm ready porn! u fun? msg free recd msgs 150p inc vat 2 cancel text stop,22,"[('warm ready porn', 0.016962471348689216), ('wet warm ready', 0.027777294260861417), ('sexy sexy cum', 0.04557124258447591), ('ready porn', 0.05372504787820842), ('wet warm', 0.08632230319876368), ('warm ready', 0.08632230319876368), ('sexy cum text', 0.09299941066842722), ('sexy cum', 0.10889273988567372), ('sexy sexy', 0.1381149083372473), ('sexy', 0.17417957557464983), ('porn', 0.18087033619667015), ('cum text', 0.2057452117079747), ('cum', 0.28189161752425324), ('wet', 0.28189161752425324), ('warm', 0.28189161752425324), ('ready', 0.28189161752425324), ('text', 0.30266488233376965), ('text im wet', 0.3722160449768795), ('cancel text stop', 0.40153673469521506), ('fun', 0.4340307474356052)]","['cum text', 'cum', 'wet', 'warm', 'ready', 'text', 'text im wet', 'cancel text stop', 'fun']","cum text,cum,wet,warm,ready,text,text im wet,cancel text stop,fun",",text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text,text"
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",1,train,"dear voucher holder, claim weeks offer, pc please go http://www.e-tlp.co.uk/reward. ts&cs apply.",12,"[('dear voucher holder', 0.0171803062086562), ('claim weeks offer', 0.0171803062086562), ('dear voucher', 0.07796891081290885), ('voucher holder', 0.07796891081290885), ('claim weeks', 0.07796891081290885), ('weeks offer', 0.07796891081290885), ('dear', 0.2005079697193566), ('holder', 0.2005079697193566), ('claim', 0.2005079697193566), ('offer', 0.2005079697193566), ('voucher', 0.36073110501666333), ('weeks', 0.36073110501666333), ('apply', 0.46553351027698087)]","['dear', 'holder', 'claim', 'offer', 'voucher', 'weeks', 'apply']","dear,holder,claim,offer,voucher,weeks,apply",",
                                                "
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1,train,"2nd time tried 2 contact u. u 750 pound prize. 2 claim easy, call 08712101358 now! 10p per min. bt-national-rate",20,"[('pound prize', 0.01911893411113409), ('time', 0.13696809108329627), ('contact', 0.13696809108329627), ('pound', 0.13696809108329627), ('prize', 0.13696809108329627), ('claim easy', 0.1445099069107937), ('call', 0.19677146788549632), ('claim', 0.3553358554145339), ('easy', 0.3553358554145339), ('min.', 0.44538603402402266)]","['claim', 'easy', 'min.']","claim,easy,min.",min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.min.
spam,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub,1,train,ur awarded city break could win å£200 summer shopping spree every wk. txt store 88039.skilgme.tscs087147403231winawk!age16+å£1.50perwksub,15,"[('summer shopping spree', 0.0025258761156662004), ('awarded city break', 0.0042542192213185686), ('summer shopping', 0.015380821171891606), ('txt store', 0.015380821171891606), ('awarded city', 0.02570861714399338), ('city break', 0.02570861714399338), ('break could win', 0.02570861714399338), ('shopping spree', 0.02570861714399338), ('summer', 0.09568045026443411), ('store', 0.09568045026443411), ('awarded', 0.15831692877998726), ('city', 0.15831692877998726), ('break', 0.15831692877998726), ('win', 0.15831692877998726), ('shopping', 0.15831692877998726), ('spree', 0.15831692877998726), ('txt', 0.15831692877998726)]",[],,on-1-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,1,train,urgent! trying contact u. todays draw shows å£2000 prize guaranteed. call 09066358361 land line. claim y87. valid 12hrs,18,"[('urgent', 0.0726772423782132), ('call', 0.28396041294839813), ('claim', 0.32705176562700716), ('valid', 0.3568200533666425), ('prize guaranteed', 0.37306711088575134), ('prize', 0.5212518383364516), ('guaranteed', 0.5212518383364516), ('land line', 0.6030568194590986), ('land', 0.6133447588150343), ('line', 0.6133447588150343), ('contact', 0.710124506004048), ('todays', 0.710124506004048), ('draw', 0.710124506004048), ('shows', 0.710124506004048), ('contact u. todays', 1.0172548476589933), ('todays draw', 1.0172548476589933), ('draw shows', 1.0172548476589933), ('todays draw shows', 1.7608422308191367)]","['call', 'claim', 'valid', 'prize guaranteed', 'prize', 'guaranteed', 'land line', 'land', 'line', 'contact', 'todays', 'draw', 'shows', 'contact u. todays', 'todays draw', 'draw shows', 'todays draw shows']","call,claim,valid,prize guaranteed,prize,guaranteed,land line,land,line,contact,todays,draw,shows,contact u. todays,todays draw,draw shows,todays draw shows",",todays draw shows,todays draw shows,todays draw shows,todays draw shows,todays draw shows,todays draw shows,todays draw shows,todays draw shows,t"
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,train,ur cash-balance currently 500 pounds - maximize ur cash-in send collect 83600 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,19,"[('cash-in send collect', 0.005401660759706154), ('maximize ur cash-in', 0.02541909697430123), ('send collect', 0.02541909697430123), ('cash-in send', 0.04188746641162499), ('pounds', 0.05899937629682816), ('msg', 0.05899937629682816), ('maximize', 0.12363091320521931), ('collect', 0.12363091320521931), ('tcr', 0.17881754828257995), ('cash-balance', 0.2005079697193566), ('cash-in', 0.2005079697193566), ('send', 0.2005079697193566), ('box', 0.32883716426354986)]","['cash-balance', 'cash-in', 'send', 'box']","cash-balance,cash-in,send,box",",send-to,send-to-to,send-to-to-to,send-to-to-to,send-to-to-to-to,send-to-to-to-to,send-to"
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",1,train,"someone u know asked dating service 2 contact you! cant guess who? call 09058097189 revealed. pobox 6, ls15hb 150p",19,"[('asked dating service', 0.051970537142556714), ('dating service', 0.10302256008155819), ('asked dating', 0.19476136434145866), ('service', 0.23133275159292982), ('contact', 0.23133275159292982), ('call', 0.27573389687933125), ('revealed', 0.27573389687933125), ('pobox', 0.31813151393529204), ('asked', 0.4037484044059793), ('dating', 0.4037484044059793), ('guess', 0.7016498766455139)]","['service', 'contact', 'call', 'revealed', 'pobox', 'asked', 'dating', 'guess']","service,contact,call,revealed,pobox,asked,dating,guess",",guess,guess,guess,guess,guess,guess,guess,guess,guess,guess,guess,guess,guess,guess,guess,guess,gu"
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,1,train,todays voda numbers ending 5226 selected receive ?350 award. hava match please call 08712300220 quoting claim code 1131 standard rates app,21,"[('todays voda numbers', 0.03356262313410168), ('voda numbers ending', 0.03356262313410168), ('selected receive', 0.04188746641162499), ('award', 0.05899937629682816), ('todays voda', 0.07796891081290885), ('numbers ending', 0.07796891081290885), ('voda numbers', 0.1495930091794576), ('todays', 0.2005079697193566), ('ending', 0.2005079697193566), ('selected', 0.2005079697193566), ('receive', 0.2005079697193566), ('quoting claim code', 0.31623118328058825), ('standard rates app', 0.31623118328058825), ('voda', 0.36073110501666333), ('numbers', 0.36073110501666333), ('hava match', 0.4456055016437946), ('match please call', 0.4456055016437946), ('quoting claim', 0.4456055016437946), ('claim code', 0.4456055016437946), ('standard rates', 0.4456055016437946)]","['todays', 'ending', 'selected', 'receive', 'quoting claim code', 'standard rates app', 'voda', 'numbers', 'hava match', 'match please call', 'quoting claim', 'claim code', 'standard rates']","todays,ending,selected,receive,quoting claim code,standard rates app,voda,numbers,hava match,match please call,quoting claim,claim code,standard rates"," app,voda,numbers,hava match,match please call,quoting claim,claim code,standard rates app,voda,numbers,hava match,match please call,quoting claim,claim code,standard rates"
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,1,train,message free. welcome new & improved sex & dogging club! unsubscribe service reply stop. msgs@150p 18,16,"[('message free', 0.0565406034156422), ('message', 0.23133275159292982), ('free', 0.23133275159292982), ('msgs', 0.31813151393529204), ('improved sex', 0.35350894161299157), ('dogging club', 0.35350894161299157), ('improved', 0.5110573480904945), ('sex', 0.5110573480904945), ('dogging', 0.5110573480904945), ('club', 0.5110573480904945), ('unsubscribe', 0.6036200563782421), ('stop', 0.6036200563782421), ('service', 0.7740813452640246), ('reply', 0.7740813452640246), ('unsubscribe service', 0.8770566391161699), ('reply stop', 0.8770566391161699), ('service reply', 1.4950219888008849), ('unsubscribe service reply', 1.9068786287295503), ('service reply stop', 1.9068786287295503)]","['message', 'free', 'msgs', 'improved sex', 'dogging club', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'stop', 'service', 'reply', 'unsubscribe service', 'reply stop', 'service reply', 'unsubscribe service reply', 'service reply stop']","message,free,msgs,improved sex,dogging club,improved,sex,dogging,club,unsubscribe,stop,service,reply,unsubscribe service,reply stop,service reply,unsubscribe service reply,service reply stop",",service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service reply stop,service"
